ExpID,PublicationID,PublicationName,IonExpNum,Cells,CellClass,CellOrigin,CellCycle,DNAcontent,PhotonRadiation,PhotonExpNum,Ion,Charge,IrradiationConditions,LET,Energy,ax_paper,bx_paper,ai_paper,bi_paper,ax_fit,bx_fit,ai_fit,bi_fit
778,61,tsuboi07,5,U-87MG,t,h,a,6.0,137Cs,2,12C,6,m,40.0,57.0,,,,,0.407363810412502,0.0602177901395855,0.845166173257683,0.0934067560712252
779,61,tsuboi07,6,U-87MG,t,h,a,6.0,137Cs,2,12C,6,m,80.0,24.0,,,,,0.407363810412502,0.0602177901395855,1.11021360057461,0.161958997871449
780,61,tsuboi07,7,TK1,t,h,a,6.0,137Cs,3,12C,6,m,20.0,144.0,,,,,0.131166325042122,0.0352101713292488,0.465083015963566,0.0414962918365867
781,61,tsuboi07,8,TK1,t,h,a,6.0,137Cs,3,12C,6,m,40.0,57.0,,,,,0.131166325042122,0.0352101713292488,0.45664929058035,0.0887968922109111
782,61,tsuboi07,9,TK1,t,h,a,6.0,137Cs,3,12C,6,m,80.0,24.0,,,,,0.131166325042122,0.0352101713292488,0.801832733541112,0.24072357358738
783,62,todd75,1,ChangHL,n,h,a,6.0,50kVp,1,7Li,3,m,55.0,7.0,,,,,0.353035626597178,0.0776681119455301,1.28292959755579,0.0
784,62,todd75,2,ChangHL,n,h,a,6.0,50kVp,2,12C,6,m,220.0,7.0,,,,,0.303621492335058,0.0441338119187013,0.228745583245022,0.547262467686735
785,62,todd75,3,ChangHL,n,h,a,6.0,50kVp,3,40Ar,18,m,1940.0,5.3,,,,,0.373415361320636,0.0567380952777386,0.0,0.0264905254888679
786,62,todd75,4,M3-1,n,r,a,5.6,50kVp,4,7Li,3,m,55.0,7.0,,,,,0.0,0.066090468044227,0.847098093260852,0.0937839238928947
787,62,todd75,5,M3-1,n,r,a,5.6,50kVp,5,11B,5,m,165.0,6.3,,,,,0.234421812648933,0.0395402470159955,0.0,0.454976701270329
788,62,todd75,6,M3-1,n,r,a,5.6,50kVp,6,12C,6,m,220.0,7.0,,,,,0.0,0.044183233044998,0.469784176209973,0.115498722180572
789,62,todd75,7,M3-1,n,r,a,5.6,50kVp,7,14N,7,m,350.0,5.7,,,,,0.29555443660956,0.0249845484546125,0.93661161547285,0.0
790,62,todd75,8,M3-1,n,r,a,5.6,50kVp,8,16O,8,m,385.0,7.0,,,,,0.224024891087904,0.0313004670816191,0.857049917233529,0.0
791,62,todd75,9,M3-1,n,r,a,5.6,50kVp,9,20Ne,10,m,580.0,7.0,,,,,0.0,0.0496111668633688,0.602338129621816,0.0
792,62,todd75,10,M3-1,n,r,a,5.6,50kVp,10,40Ar,18,m,1940.0,5.3,,,,,0.0,0.0403800723667692,0.0,0.0195515445370431
793,63,hall72,1,V79,n,r,a,5.6,210kVp,1,4He,2,m,106.0,1.3,,,,,0.2916545393097,0.00454106286580674,1.58521225521255,0.0
794,64,takahashi00,1,A-172,t,h,a,6.0,150kVp,1,12C,6,s,70.0,28.5,,,,,0.0662599246303292,0.0717021514233545,0.769416182419306,0.0
795,64,takahashi00,2,A-172,t,h,a,6.0,150kVp,1,4He,2,m,156.0,0.51,,,,,0.0662599246303292,0.0717021514233545,0.535233416755035,0.0
796,64,takahashi00,3,A-172neo,t,h,a,6.0,150kVp,2,12C,6,s,70.0,28.5,,,,,0.0519950598779896,0.0773757565337105,0.80646920220644,0.0
797,64,takahashi00,4,A-172neo,t,h,a,6.0,150kVp,2,4He,2,m,156.0,0.51,,,,,0.0519950598779896,0.0773757565337105,0.338082500476026,0.0387957447138777
798,64,takahashi00,5,A-172mp53,t,h,a,6.0,150kVp,3,12C,6,s,70.0,28.5,,,,,0.0,0.0622911605093012,0.781743593692265,0.0
799,64,takahashi00,6,A-172mp53,t,h,a,6.0,150kVp,3,4He,2,m,156.0,0.51,,,,,0.0,0.0622911605093012,0.348423970396857,0.0379762911865373
800,64,takahashi00,7,T98G,t,h,a,6.0,150kVp,4,12C,6,s,70.0,28.5,,,,,0.0,0.0614810232480672,0.731585423253319,0.0
801,64,takahashi00,8,T98G,t,h,a,6.0,150kVp,4,4He,2,m,156.0,0.51,,,,,0.0,0.0614810232480672,0.304350552564906,0.0446005088575332
802,65,takahashi04,1,H1299wtp53,t,h,a,6.0,200kVp,1,12C,6,m,30.0,83.0,,,,,0.0223727769479678,0.0384714358208493,0.218877549543769,0.0314467787944702
803,65,takahashi04,2,H1299wtp53,t,h,a,6.0,200kVp,1,12C,6,m,70.0,28.5,,,,,0.0223727769479678,0.0384714358208493,0.167736294760344,0.0866066647540952
804,65,takahashi04,3,H1299wtp53,t,h,a,6.0,200kVp,2,12C,6,m,70.0,28.5,,,,,0.0298304955745874,0.0336540853348537,0.0,0.123069599087291
805,65,takahashi04,4,H1299wtp53,t,h,a,6.0,200kVp,1,12C,6,m,100.0,18.5,,,,,0.0223727769479678,0.0384714358208493,0.536811271134173,0.0632534752672107
806,65,takahashi04,5,H1299tp53,t,h,a,6.0,200kVp,3,12C,6,m,30.0,83.0,,,,,0.0538438625008135,0.0149112813283238,0.086810776618937,0.0385508280485621
807,65,takahashi04,6,H1299tp53,t,h,a,6.0,200kVp,3,12C,6,m,70.0,28.5,,,,,0.0538438625008135,0.0149112813283238,0.0,0.113372381547019
808,65,takahashi04,7,H1299tp53,t,h,a,6.0,200kVp,4,12C,6,m,70.0,28.5,,,,,0.0,0.0164829984845953,0.0,0.118802008840115
809,65,takahashi04,8,H1299tp53,t,h,a,6.0,200kVp,3,12C,6,m,100.0,18.5,,,,,0.0538438625008135,0.0149112813283238,0.386831054778462,0.102266927186518
810,65,takahashi04,9,H1299tp53-null,t,h,a,6.0,200kVp,5,12C,6,m,30.0,83.0,,,,,0.0,0.0165696843092938,0.0767767657826783,0.0398201256487709
811,65,takahashi04,10,H1299tp53-null,t,h,a,6.0,200kVp,5,12C,6,m,70.0,28.5,,,,,0.0,0.0165696843092938,0.245418519947711,0.0740863960649582
812,65,takahashi04,11,H1299tp53-null,t,h,a,6.0,200kVp,6,12C,6,m,70.0,28.5,,,,,0.0,0.0177789951822872,0.0,0.111440253777664
813,65,takahashi04,12,H1299tp53-null,t,h,a,6.0,200kVp,5,12C,6,m,100.0,18.5,,,,,0.0,0.0165696843092938,0.299283892811964,0.118165330131774
814,66,matsuzaki98,1,OCUB-M,t,h,a,6.0,200kVp,1,12C,6,s,80.0,24.0,0.28,0.044,1.428,-0.014,0.291844312356024,0.0414152093807929,1.34232629651112,0.0
815,66,matsuzaki98,2,CRL-1500,t,h,a,6.0,200kVp,2,12C,6,s,80.0,24.0,0.343,0.077,1.711,0.021,0.351528780882509,0.0763419446163966,1.77454551311278,0.0
816,66,matsuzaki98,3,YMB-1,t,h,a,6.0,200kVp,3,12C,6,s,80.0,24.0,0.682,0.032,1.986,-0.112,0.676522182053123,0.0332775044391067,1.95364982917944,-0.105078717616593
817,67,kronenberg09,1,Aprt,n,r,a,5.6,150kVp,1,56Fe,26,m,151.4,1000.0,0.556,0.0,1.087,0.0,0.422788376589617,0.0205973937828305,1.10475093821966,0.0
818,68,hamada06,1,AG01522,n,h,a,6.0,60Co,1,4He,2,m,16.2,11.5,0.45,0.0,0.649,0.0,0.561809122901295,-0.0176976916521243,0.650494566409163,0.0
819,68,hamada06,2,AG01522,n,h,a,6.0,60Co,1,12C,6,m,76.3,25.5,0.45,0.0,1.337,0.0,0.561809122901295,-0.0176976916521243,1.33122097110365,0.0
820,68,hamada06,3,AG01522,n,h,a,6.0,60Co,1,12C,6,m,108.0,17.0,0.45,0.0,1.751,0.0,0.561809122901295,-0.0176976916521243,1.9483592920656,-0.0782398007406956
821,68,hamada06,4,AG01522,n,h,a,6.0,60Co,1,20Ne,10,m,321.0,15.0,0.45,0.0,1.508,0.0,0.561809122901295,-0.0176976916521243,1.46718568652771,0.0
822,68,hamada06,5,AG01522,n,h,a,6.0,60Co,1,20Ne,10,m,437.0,10.0,0.45,0.0,1.233,0.0,0.561809122901295,-0.0176976916521243,,
823,68,hamada06,6,AG01522,n,h,a,6.0,60Co,1,40Ar,18,m,1610.0,7.0,0.45,0.0,0.373,0.0,0.561809122901295,-0.0176976916521243,0.558536386936186,-0.0287533593767835
824,69,zhou06,1,V79,n,r,a,5.6,200kVp,1,12C,6,m,100.0,18.5,,,,,0.119579127489303,0.0254590333417788,0.760119844345773,0.0542785379645893
825,70,jenner93,1,V79,n,r,a,5.6,60Co,1,4He,2,m,120.0,0.81,,,,,0.0,0.0294449206483806,1.51651771508303,0.0
826,71,furusawa02,1,V79,n,r,a,5.6,150kVp,1,40Ar,18,m,86.0,575.0,,,,,0.178387567053417,0.0280194325293271,0.88176521540607,0.0233808538976652
827,71,furusawa02,2,V79,n,r,a,5.6,150kVp,2,56Fe,26,m,442.0,115.0,,,,,0.219337929564812,0.0128937165569644,0.92711916098247,-0.0295193689738183
828,72,takahashi01,1,SASmp53,t,h,a,6.0,150kVp,1,12C,6,m,30.0,83.0,,,,,0.122512096874363,0.0240627893971479,0.101195007997142,0.0911837035904114
829,72,takahashi01,2,SASmp53,t,h,a,6.0,150kVp,1,12C,6,m,70.0,28.5,,,,,0.122512096874363,0.0240627893971479,0.378083329855545,0.165694112153911
830,72,takahashi01,3,SASmp53,t,h,a,6.0,150kVp,1,12C,6,m,100.0,18.5,,,,,0.122512096874363,0.0240627893971479,0.879504514301151,0.0895403211051548
831,72,takahashi01,4,SASmp53,t,h,a,6.0,150kVp,1,12C,6,m,150.0,11.0,,,,,0.122512096874363,0.0240627893971479,0.816628373442872,0.0
832,72,takahashi01,5,SASneo,t,h,a,6.0,150kVp,2,12C,6,m,30.0,83.0,,,,,0.268220985460735,0.0212674390834159,0.172734539203672,0.0964161612560945
833,72,takahashi01,6,SASneo,t,h,a,6.0,150kVp,2,12C,6,m,70.0,28.5,,,,,0.268220985460735,0.0212674390834159,0.509213425108679,0.138496830117829
834,72,takahashi01,7,SASneo,t,h,a,6.0,150kVp,2,12C,6,m,100.0,18.5,,,,,0.268220985460735,0.0212674390834159,1.20152987671067,0.0
835,72,takahashi01,8,SASneo,t,h,a,6.0,150kVp,2,12C,6,m,150.0,11.0,,,,,0.268220985460735,0.0212674390834159,0.593689799274521,0.0949182072424764
836,73,bettega05,1,AG1522,n,h,a,6.0,60Co,1,56Fe,26,m,442.0,200.0,,,,,0.78401273371968,0.0,0.525664581798116,0.399576579620938
837,73,bettega05,2,AG1522,n,h,a,6.0,60Co,1,56Fe,26,m,200.0,500.0,,,,,0.78401273371968,0.0,1.23121549927396,0.167309686756354
838,73,bettega05,3,AG1522,n,h,a,6.0,60Co,1,56Fe,26,m,147.0,1000.0,,,,,0.78401273371968,0.0,0.910850968695283,0.562156517900894
839,73,bettega05,4,AG1522,n,h,a,6.0,60Co,1,48Ti,22,m,106.0,970.0,,,,,0.78401273371968,0.0,0.821278690952635,0.421096454390625
840,73,bettega05,5,AG1522,n,h,a,6.0,60Co,1,28Si,14,m,56.0,490.0,,,,,0.78401273371968,0.0,0.780003869058313,0.51387344702615
841,74,ibanez09,1,B16-F0,t,r,a,5.6,137Cs,1,1H,1,m,3.4,14.4,0.1,0.046,0.073,0.049,0.0,0.0597738551630777,0.0,0.0601179458540604
842,74,ibanez09,2,B16-F0,t,r,a,5.6,137Cs,1,1H,1,m,14.0,2.9,0.1,0.046,0.61,0.0,0.0,0.0597738551630777,0.807406656558278,-0.0388442268143637
843,74,ibanez09,3,B16-F0,t,r,a,5.6,137Cs,1,6Li,3,m,135.0,2.33,0.1,0.046,1.24,0.0,0.0,0.0597738551630777,1.80198892168217,-0.233490710693313
844,75,hellweg11,1,HEK,n,h,a,6.0,150kVp,1,13C,6,m,33.2,72.4,,,,,0.20790976130002,0.11646155587672,1.37714726988659,0.0
845,75,hellweg11,2,HEK,n,h,a,6.0,150kVp,1,13C,6,m,73.2,27.8,,,,,0.20790976130002,0.11646155587672,1.46887910197516,0.0501720766238203
846,76,napolitano92,1,C3H10T1/2,n,r,G0/G1,5.6,80kVp,1,4He,2,m,177.0,0.45,0.27,0.03,1.3,0.0,0.447252590545938,0.0,1.38349752503853,0.0
847,77,hill04,1,V79-4,n,r,a,5.6,250kVp,1,4He,2,m,121.0,0.815,0.111,0.03,1.65,0.0,0.110281545079606,0.0316994473307297,2.01813197785425,-0.124857732245727
848,77,hill04,2,V79-4,n,r,a,5.6,250kVp,1,4He,2,m,121.0,0.815,0.111,0.03,1.38,0.102,0.110281545079606,0.0316994473307297,1.98831010133308,-0.127992287959616
849,77,hill04,3,irs1,n,r,a,5.6,250kVp,2,4He,2,m,121.0,0.815,0.745,0.0,2.29,0.0,0.698277056663862,0.00795351341090506,2.79165983875095,-0.269953739991819
850,77,hill04,4,irs2,n,r,a,5.6,250kVp,3,4He,2,m,121.0,0.815,0.609,0.071,2.63,0.0,0.68589746120767,0.0616798179146812,3.05469945960159,-0.300286565017583
851,77,hill04,5,irs3,n,r,a,5.6,250kVp,4,4He,2,m,121.0,0.815,0.403,0.04,2.16,0.0,0.454543265273106,0.0339436293775666,2.71900049722155,-0.341844793450712
852,77,hill04,6,CHO-K1,n,r,a,5.6,250kVp,5,4He,2,m,121.0,0.815,0.24,0.035,1.36,0.0,0.247762087493951,0.033321074738114,1.3740042713031,0.0
853,77,hill04,7,xrs5,n,r,a,5.6,250kVp,6,4He,2,m,121.0,0.815,1.86,0.0,2.91,0.0,2.11291567985351,-0.145719537287632,3.3474069829439,-0.764178885865307
854,78,antonelli15,1,AG01522,n,h,G0/G1,6.0,137Cs,1,12C,6,m,39.4,58.0,0.816,0.0,1.025,0.0,0.681394689072353,0.0202927939882522,1.02294282427612,0.0
855,78,antonelli15,2,AG01522,n,h,G0/G1,6.0,137Cs,1,4He,2,m,125.0,0.75,0.816,0.0,2.432,0.0,0.681394689072353,0.0202927939882522,2.85020612532131,-0.308190395107936
856,79,bettega09,1,CGL1,n,h,a,6.0,15MV,1,12C,6,m,13.8,270.0,0.22,0.033,0.29,0.023,0.333725736092286,0.0086706861194822,0.202788270559173,0.0475355925583015
857,79,bettega09,2,CGL1,n,h,a,6.0,15MV,1,12C,6,m,29.5,100.0,0.22,0.033,0.35,0.061,0.333725736092286,0.0086706861194822,0.351044743285582,0.0613714593124191
858,79,bettega09,3,CGL1,n,h,a,6.0,15MV,1,12C,6,m,172.0,11.4,0.22,0.033,1.5,0.0,0.333725736092286,0.0086706861194822,1.61331023618859,0.0
859,80,beuve08,1,SCC61,t,h,a,6.0,250kVp,1,12C,6,m,33.6,72.0,0.39,0.024,1.08,0.0,0.355397275681766,0.0316964213181661,1.07960880209853,0.0
860,80,beuve08,2,SCC61,t,h,a,6.0,250kVp,1,12C,6,m,184.0,9.8,0.39,0.024,2.1,0.0,0.355397275681766,0.0316964213181661,2.10269862132153,0.0
861,80,beuve08,3,SCC61,t,h,a,6.0,250kVp,1,40Ar,18,m,302.0,85.0,0.39,0.024,1.2,0.0,0.355397275681766,0.0316964213181661,1.50126784618811,-0.0887935028111604
862,80,beuve08,4,SQ20B,t,h,a,6.0,250kVp,2,12C,6,m,33.6,72.0,0.11,0.037,0.76,0.0,0.061945210702558,0.0464557037847857,0.561082774063451,0.0479289186166313
863,80,beuve08,5,SQ20B,t,h,a,6.0,250kVp,2,12C,6,m,184.0,9.8,0.11,0.037,1.0,0.0,0.061945210702558,0.0464557037847857,1.24833612457155,-0.0692007055933322
864,80,beuve08,6,SQ20B,t,h,a,6.0,250kVp,2,40Ar,18,m,302.0,85.0,0.11,0.037,0.85,0.0,0.061945210702558,0.0464557037847857,0.845937074732751,0.0
865,81,britten13,1,HEP2,t,h,a,6.0,120kVp,1,1H,1,s,5.3,8.6,0.143,0.038,0.166,0.058,0.254339874085025,0.0247915382995795,0.230851350403203,0.0461089466997951
866,81,britten13,2,HEP2,t,h,a,6.0,120kVp,1,1H,1,s,9.0,4.4,0.143,0.038,0.286,0.044,0.254339874085025,0.0247915382995795,0.405003460570715,0.0211784125457567
867,81,britten13,3,HEP2,t,h,a,6.0,120kVp,1,1H,1,s,20.5,1.4,0.143,0.038,0.598,0.017,0.254339874085025,0.0247915382995795,0.407570124591297,0.0468307386533387
868,81,britten13,4,HEP2,t,h,a,6.0,120kVp,1,1H,1,s,28.8,0.9,0.143,0.038,0.555,0.053,0.254339874085025,0.0247915382995795,0.693643887434791,0.0233651774989393
869,81,britten13,5,HEP2,t,h,a,6.0,120kVp,1,1H,1,s,7.8,5.3,0.143,0.038,0.344,0.044,0.254339874085025,0.0247915382995795,0.345255019289746,0.0430448359352777
870,81,britten13,6,HEP2,t,h,a,6.0,120kVp,1,1H,1,s,11.0,3.4,0.143,0.038,0.385,0.051,0.254339874085025,0.0247915382995795,0.402317820341313,0.0446696075356293
871,81,britten13,7,HEP2,t,h,a,6.0,120kVp,1,1H,1,s,13.6,2.55,0.143,0.038,0.372,0.063,0.254339874085025,0.0247915382995795,0.278950587854887,0.0798475842160583
872,81,britten13,8,V79,n,r,a,5.6,120kVp,2,1H,1,s,5.3,8.6,0.016,0.032,0.024,0.033,0.137400273367773,0.0212293664957595,0.126227843161226,0.0214807797185619
873,81,britten13,9,V79,n,r,a,5.6,120kVp,2,1H,1,s,20.5,1.4,0.016,0.032,0.018,0.048,0.137400273367773,0.0212293664957595,0.0574985273759091,0.042659638313967
874,81,britten13,10,V79,n,r,a,5.6,120kVp,2,1H,1,s,28.8,0.9,0.016,0.032,0.016,0.033,0.137400273367773,0.0212293664957595,0.079729635131232,0.0630145501610632
875,82,chaudhary14,1,AG01522,n,h,a,6.0,225kVp,1,1H,1,m,1.11,59.0,0.54,0.062,0.75,0.119,0.663097299279526,0.0804295485535504,0.749705793397874,0.116683349184317
876,82,chaudhary14,2,AG01522,n,h,a,6.0,225kVp,1,1H,1,m,4.02,10.8,0.54,0.062,1.02,0.061,0.663097299279526,0.0804295485535504,1.00824636698668,0.0821381050413056
877,82,chaudhary14,3,AG01522,n,h,a,6.0,225kVp,1,1H,1,m,7.0,6.0,0.54,0.062,1.29,0.041,0.663097299279526,0.0804295485535504,1.36087072252143,0.0
878,82,chaudhary14,4,AG01522,n,h,a,6.0,225kVp,1,1H,1,m,11.9,3.05,0.54,0.062,1.7,0.079,0.663097299279526,0.0804295485535504,1.82658577021367,-0.08390304833595
879,82,chaudhary14,5,AG01522,n,h,a,6.0,225kVp,1,1H,1,m,18.0,1.7,0.54,0.062,1.87,0.074,0.663097299279526,0.0804295485535504,1.87616655172307,0.0
880,82,chaudhary14,6,AG01522,n,h,a,6.0,225kVp,1,1H,1,m,22.6,1.25,0.54,0.062,2.43,0.057,0.663097299279526,0.0804295485535504,2.48285957333356,-0.0795186496700899
881,82,chaudhary14,7,AG01522,n,h,a,6.0,225kVp,1,1H,1,s,1.2,53.0,0.54,0.062,0.66,0.117,0.663097299279526,0.0804295485535504,0.645521236052064,0.117365447572467
882,82,chaudhary14,8,AG01522,n,h,a,6.0,225kVp,1,1H,1,s,2.6,20.3,0.54,0.062,0.89,0.075,0.663097299279526,0.0804295485535504,0.893760210964685,0.0691899705552092
883,82,chaudhary14,9,AG01522,n,h,a,6.0,225kVp,1,1H,1,s,4.5,10.6,0.54,0.062,1.15,0.047,0.663097299279526,0.0804295485535504,1.17843442290459,0.0392804941064581
884,82,chaudhary14,10,AG01522,n,h,a,6.0,225kVp,1,1H,1,s,13.4,2.6,0.54,0.062,1.36,0.037,0.663097299279526,0.0804295485535504,1.31730854036443,0.0536229201644787
885,82,chaudhary14,11,AG01522,n,h,a,6.0,225kVp,1,1H,1,s,21.7,1.32,0.54,0.062,1.61,0.023,0.663097299279526,0.0804295485535504,1.65626054470534,0.0
886,82,chaudhary14,12,AG01522,n,h,a,6.0,225kVp,1,1H,1,s,25.9,1.02,0.54,0.062,2.01,0.011,0.663097299279526,0.0804295485535504,2.28155706092448,-0.129081616301905
887,82,chaudhary14,13,U-87,t,h,a,6.0,225kVp,2,1H,1,m,1.11,59.0,0.11,0.06,0.14,0.064,0.10635297645488,0.0556575333120339,0.172995332011414,0.0559508988647517
888,82,chaudhary14,14,U-87,t,h,a,6.0,225kVp,2,1H,1,m,4.02,10.8,0.11,0.06,0.17,0.065,0.10635297645488,0.0556575333120339,0.193583083902573,0.0623440419551427
889,82,chaudhary14,15,U-87,t,h,a,6.0,225kVp,2,1H,1,m,7.0,6.0,0.11,0.06,0.22,0.071,0.10635297645488,0.0556575333120339,0.236111442600593,0.0669090679782599
890,82,chaudhary14,16,U-87,t,h,a,6.0,225kVp,2,1H,1,m,11.9,3.05,0.11,0.06,0.44,0.045,0.10635297645488,0.0556575333120339,0.643904465923382,0.0
891,82,chaudhary14,17,U-87,t,h,a,6.0,225kVp,2,1H,1,m,18.0,1.7,0.11,0.06,0.77,0.008,0.10635297645488,0.0556575333120339,0.696989341843625,0.0271646338739406
892,82,chaudhary14,18,U-87,t,h,a,6.0,225kVp,2,1H,1,m,22.6,1.25,0.11,0.06,0.9,0.01,0.10635297645488,0.0556575333120339,0.969226282764944,0.0
893,82,chaudhary14,19,U-87,t,h,a,6.0,225kVp,2,1H,1,s,1.2,53.0,0.11,0.06,0.16,0.056,0.10635297645488,0.0556575333120339,0.165379085049844,0.0564697994827638
894,82,chaudhary14,20,U-87,t,h,a,6.0,225kVp,2,1H,1,s,2.6,20.3,0.11,0.06,0.19,0.058,0.10635297645488,0.0556575333120339,0.188606305841238,0.058031969852609
895,82,chaudhary14,21,U-87,t,h,a,6.0,225kVp,2,1H,1,s,4.5,10.6,0.11,0.06,0.22,0.064,0.10635297645488,0.0556575333120339,0.218781764567113,0.0621542121943293
896,82,chaudhary14,22,U-87,t,h,a,6.0,225kVp,2,1H,1,s,13.4,2.6,0.11,0.06,0.31,0.056,0.10635297645488,0.0556575333120339,0.468958829654102,0.0356727810619928
897,82,chaudhary14,23,U-87,t,h,a,6.0,225kVp,2,1H,1,s,21.7,1.32,0.11,0.06,0.41,0.056,0.10635297645488,0.0556575333120339,0.781563927679278,0.00655703754466983
898,82,chaudhary14,24,U-87,t,h,a,6.0,225kVp,2,1H,1,s,25.9,1.02,0.11,0.06,0.5,0.064,0.10635297645488,0.0556575333120339,0.888187181033844,0.00559466317428245
899,83,cox77n,1,HF19,n,h,a,6.0,,1,4He,2,m,20.0,9.0,0.792,0.0,1.09,0.0,,,,
900,83,cox77n,2,HF19,n,h,a,6.0,,1,4He,2,m,28.0,6.0,0.792,0.0,1.25,0.0,,,,
901,83,cox77n,3,HF19,n,h,a,6.0,,1,4He,2,m,50.0,2.8,0.792,0.0,1.98,0.0,,,,
902,83,cox77n,4,HF19,n,h,a,6.0,,1,4He,2,m,70.0,1.7,0.792,0.0,2.57,0.0,,,,
903,83,cox77n,5,HF19,n,h,a,6.0,,1,4He,2,m,90.0,1.16,0.792,0.0,3.16,0.0,,,,
904,83,cox77n,6,HF19,n,h,a,6.0,,1,11B,5,m,110.0,10.6,0.792,0.0,2.96,0.0,,,,
905,83,cox77n,7,HF19,n,h,a,6.0,,1,11B,5,m,160.0,6.6,0.792,0.0,2.79,0.0,,,,
906,83,cox77n,8,HF19,n,h,a,6.0,,1,11B,5,m,200.0,4.9,0.792,0.0,2.0,0.0,,,,
907,83,cox77n,9,HF19,n,h,a,6.0,,1,14N,7,m,470.0,3.4,0.792,0.0,1.38,0.0,,,,
908,83,cox77n,10,V79,n,r,a,5.6,,2,4He,2,m,20.0,9.0,0.143,0.026,0.49,0.018,,,,
909,83,cox77n,11,V79,n,r,a,5.6,,2,4He,2,m,28.0,6.0,0.143,0.026,0.55,0.042,,,,
910,83,cox77n,12,V79,n,r,a,5.6,,2,4He,2,m,50.0,2.8,0.143,0.026,0.93,0.025,,,,
911,83,cox77n,13,V79,n,r,a,5.6,,2,4He,2,m,70.0,1.7,0.143,0.026,0.96,0.097,,,,
912,83,cox77n,14,V79,n,r,a,5.6,,2,4He,2,m,90.0,1.16,0.143,0.026,1.29,0.07,,,,
913,83,cox77n,15,V79,n,r,a,5.6,,2,11B,5,m,110.0,10.6,0.143,0.026,0.74,0.14,,,,
914,83,cox77n,16,V79,n,r,a,5.6,,2,11B,5,m,200.0,4.9,0.143,0.026,1.12,0.19,,,,
915,83,cox77n,17,V79,n,r,a,5.6,,2,14N,7,m,470.0,3.4,0.143,0.026,0.88,-0.019,,,,
916,84,folkard89,1,V79,n,r,a,5.6,250kVp,1,1H,1,m,17.0,1.9,0.11,0.027,0.13,0.078,,,0.480197180737555,0.0245065077562922
917,84,folkard89,2,V79,n,r,a,5.6,250kVp,1,1H,1,m,24.0,1.15,0.11,0.027,0.33,0.066,,,0.307618807686578,0.069335979383059
918,84,folkard89,3,V79,n,r,a,5.6,250kVp,1,1H,1,m,32.0,0.76,0.11,0.027,0.03,0.0,,,1.1965115581416,-0.0226397414338805
919,84,folkard89,4,V79,n,r,a,5.6,250kVp,1,4He,2,m,105.0,0.95,0.11,0.027,1.31,0.0,,,1.52375146088927,-0.0371175030018166
920,85,franken11,1,SW-1573,t,h,a,6.0,137Cs,1,4He,2,m,130.0,1.0,0.15,,2.2,0.0,0.255600761897852,0.0278728353310038,2.14588994710794,0.0
921,86,frankenberg09,1,AA8,n,r,G1,5.6,200kVp,1,4He,2,m,124.0,0.85,,,,,0.143692026051589,0.0416297361383437,1.12264397646762,0.0
922,86,frankenberg09,2,AA8,n,r,S,5.6,200kVp,2,4He,2,m,124.0,0.85,,,,,0.0,0.0313073330247426,1.37970053539367,0.0
923,86,frankenberg09,3,UV41,n,r,G1,5.6,200kVp,3,4He,2,m,124.0,0.85,,,,,0.197156258681156,0.0339986845802182,1.13467563844455,-0.0162316859589697
924,86,frankenberg09,4,UV41,n,r,S,5.6,200kVp,4,4He,2,m,124.0,0.85,,,,,0.214427940361761,0.0584364988190333,2.63140135262759,-0.275341354815706
925,86,frankenberg09,5,irs1SF,n,r,G1,5.6,200kVp,5,4He,2,m,124.0,0.85,,,,,0.245447887107445,0.0918998618369892,1.70234338548768,-0.123909066641689
926,86,frankenberg09,6,irs1SF,n,r,S,5.6,200kVp,6,4He,2,m,124.0,0.85,,,,,0.595020983305922,0.145387342466991,2.71689361521619,0.0
927,86,frankenberg09,7,V3,n,r,G1,5.6,200kVp,7,4He,2,m,124.0,0.85,,,,,2.1613163354752,0.139679132325819,1.79806250971742,0.0
928,86,frankenberg09,8,V3,n,r,S,5.6,200kVp,8,4He,2,m,124.0,0.85,,,,,0.381909993941352,0.0733756600881239,1.69764303026385,0.0
929,87,gerelchuluun11,1,ONS76,t,h,a,6.0,10MV,1,1H,1,s,2.2,25.0,0.12,0.03,0.15,0.03,0.127515393865252,0.0390235988080913,0.105274285208311,0.0498176609482745
930,87,gerelchuluun11,2,MOLT4,t,h,a,6.0,10MV,2,1H,1,s,2.2,25.0,0.57,0.82,0.82,0.73,0.89808067506718,0.478125456050823,1.87024856413087,0.0
931,88,gerelchuluun15,1,V79,n,r,a,5.6,137Cs,1,1H,1,s,2.2,25.0,0.05,0.04,0.05,0.05,0.113468997719633,0.0268618917165292,0.120694736413244,0.0291182534918633
932,88,gerelchuluun15,2,V79,n,r,a,5.6,137Cs,1,12C,6,s,50.0,45.0,0.05,0.04,0.59,0.02,0.113468997719633,0.0268618917165292,0.767702313504684,-0.0186365841845784
933,88,gerelchuluun15,3,AA8,n,r,a,5.6,137Cs,2,1H,1,s,2.2,25.0,0.23,0.05,0.25,0.03,0.338935270417244,0.0225024494641488,0.209318322706061,0.0330432785279725
934,88,gerelchuluun15,4,AA8,n,r,a,5.6,137Cs,2,12C,6,s,50.0,45.0,0.23,0.05,0.51,0.03,0.338935270417244,0.0225024494641488,0.458647811746785,0.0491225011332148
